id	x	y	group	color	size	metadata
_h6_3688	19111.38	16490.61	361920	E03C31	30	regular
_h6_1576	26241.78	14389.29	189638	8F00FF	30	regular
_h6_3436	19089.97	19108.58	361920	E03C31	30	regular
_h6_1582	22999.33	21329.24	399708	7FFFD4	30	regular
_h6_1583	27815.18	13661.84	189638	8F00FF	30	regular
_h6_4087	20711.05	15911.79	-1	000	10	regular
_h6_1581	23876.79	21224.67	399708	7FFFD4	30	regular
_h6_1584	26186.75	14368.32	189638	8F00FF	30	regular
_h6_1579	24787.26	16173.41	-1	000	10	regular
_h6_1585	28441.62	17244.98	189638	8F00FF	30	regular
_h6_4972	22894.25	10177.72	-1	000	10	regular
_h6_1587	22379.61	16985.32	17609	4B5320	30	maxLifetime
_h6_1588	30479.84	27911.74	-1	000	10	regular
_h6_1589	31168.69	20376.28	-1	000	10	regular
_h6_1591	26598.41	13979.68	189638	8F00FF	30	regular
_h6_1590	25338.4	19339.06	399708	7FFFD4	30	regular
_h6_5639	6973.76	14101.31	-1	000	10	regular
_h6_3579	25900.73	17272.83	189638	8F00FF	30	regular
_h6_1597	14413.35	17100.11	-1	000	10	regular
_h6_1596	23196.26	16470.14	17609	4B5320	30	maxLifetime
_h6_4950	41577.85	9041.13	443801	3D0C02	30	regular
_h6_1601	25875.26	14468.23	189638	8F00FF	30	regular
_h6_5009	30729.16	8291.65	-1	000	10	regular
_h6_1603	25833.48	14540.92	189638	8F00FF	30	regular
_h6_1607	18757.45	22061.24	-1	000	10	regular
_h6_1606	26152.12	14360.09	189638	8F00FF	30	regular
_h6_4559	43235.62	9354.89	-1	000	10	regular
_h6_1614	26297.1	16731.55	189638	8F00FF	30	regular
_h6_1615	21781.62	12643.7	-1	000	10	regular
_h6_1612	23917.82	21191.54	399708	7FFFD4	30	regular
_h6_1613	25971.47	16752.02	189638	8F00FF	30	regular
_h6_1617	22390.68	16980.65	17609	4B5320	30	maxLifetime
_h6_1621	14212.1	28129.1	-1	000	10	regular
_h6_1620	26810.35	12137.45	189638	8F00FF	30	regular
_h6_1618	25774.59	18466.57	189638	8F00FF	30	regular
_h6_1626	26120.18	16357.33	189638	8F00FF	30	regular
_h6_1623	26492.9	14061.09	189638	8F00FF	30	regular
_h6_1622	23202.56	16468.51	17609	4B5320	30	maxLifetime
_h6_1627	19151.52	16598.5	361920	E03C31	30	regular
_h6_5544	21925.68	26918.89	-1	000	10	regular
_h6_1638	26479.96	14074.45	189638	8F00FF	30	regular
_h6_1639	21729.1	21058.16	-1	000	10	regular
_h6_1630	13634.34	23165.86	-1	000	10	regular
_h6_1631	19103.97	16477.66	361920	E03C31	30	regular
_h6_1632	23804.34	29703.19	-1	000	10	regular
_h6_5497	43363.73	8280.84	-1	000	10	regular
_h6_1634	26494.54	12568.58	189638	8F00FF	30	regular
_h6_1635	19096.32	18218.57	361920	E03C31	30	regular
_h6_1636	25372.27	19287.38	399708	7FFFD4	30	regular
_h6_1645	25529.84	14753.77	189638	8F00FF	30	regular
_h6_1644	21840.26	18675.94	268482	B8860B	30	regular
_h6_1647	22743.99	21272.24	399708	7FFFD4	30	regular
_h6_1646	9440.73	26709.18	-1	000	10	regular
_h6_1641	19158.69	16457.8	361920	E03C31	30	regular
_h6_1643	16359.3	25062.21	389804	008000	30	regular
_h6_1649	22478.65	20897.37	399708	7FFFD4	30	regular
_h6_1648	22391.14	16699.12	17609	4B5320	30	maxLifetime
_h6_1652	22485.04	15576.19	-1	000	10	regular
_h6_1654	26758.74	13913.69	189638	8F00FF	30	regular
_h6_1653	24036.29	17639.7	-1	000	10	regular
_h6_1656	23627.07	16359.3	17609	4B5320	30	maxLifetime
_h6_3240	27405.37	16791.74	189638	8F00FF	30	regular
_h6_3795	18037.48	18708.63	361920	E03C31	30	regular
_h6_1665	21945.02	27737.31	-1	000	10	regular
_h6_5500	21975.23	27064.63	-1	000	10	regular
_h6_1663	26391.29	14666.27	189638	8F00FF	30	regular
_h6_4508	19730.59	22100.03	389804	008000	30	regular
_h6_1661	20456.49	10502.43	-1	000	10	regular
_h6_1660	22432.64	16687.5	17609	4B5320	30	maxLifetime
_h6_5415	19342.46	11838.63	-1	000	10	regular
_h6_1670	28268.36	4879.84	-1	000	10	regular
_h6_4246	23448.91	9098.06	-1	000	10	regular
_h6_1672	24638.84	20576.87	399708	7FFFD4	30	regular
_h6_1673	18974.78	15978.14	361920	E03C31	30	regular
_h6_1667	25271.3	19438.13	399708	7FFFD4	30	regular
_h6_5029	40602.65	24314.6	-1	000	10	regular
_h6_4462	30239.88	10262.45	-1	000	10	regular
_h6_1681	20630.42	18631.44	268482	B8860B	30	regular
_h6_1680	11097.27	15080.61	-1	000	10	regular
_h6_1682	19758.79	16756.06	361920	E03C31	30	regular
_h6_1675	25519.2	19096.77	399708	7FFFD4	30	regular
_h6_5233	17942.35	12067.18	-1	000	10	regular
_h6_1677	21088.62	16992.17	17609	4B5320	30	maxLifetime
_h6_4573	24868.06	8881.43	229603	DA8A67	30	regular
_h6_1683	22643.51	15419.7	-1	000	10	regular
_h6_5019	9886.26	14659.84	-1	000	10	regular
_h6_1684	24870.83	15753.21	189638	8F00FF	30	regular
_h6_4408	37120.61	12313.77	443801	3D0C02	30	regular
_h6_4273	10964.74	9485.52	-1	000	10	regular
_h6_4892	39526.39	10577.71	443801	3D0C02	30	regular
_h6_1688	36085.09	9321.54	-1	000	10	regular
_h6_1687	32419.99	14358.06	276789	8B008B	30	regular
_h6_1694	15965.83	26569.42	-1	000	10	regular
_h6_1692	11137.22	15067.72	-1	000	10	regular
_h6_1690	22350.18	16997.91	17609	4B5320	30	maxLifetime
_h6_1691	26254.39	16722.99	189638	8F00FF	30	regular
_h6_4891	36727.19	12759.49	443801	3D0C02	30	regular
_h6_1699	26512.87	14042.45	189638	8F00FF	30	regular
_h6_1700	24126.84	21073.76	399708	7FFFD4	30	regular
_h6_1696	22591.18	16525.54	17609	4B5320	30	maxLifetime
_h6_1697	22442.54	21192.63	399708	7FFFD4	30	regular
_h6_3652	21533.79	18698.81	268482	B8860B	30	regular
_h6_1708	22873.55	18413.85	268482	B8860B	30	regular
_h6_1709	13225.73	28377.1	365706	7CB9E8	30	regular
_h6_1704	25554.48	14832.98	189638	8F00FF	30	regular
_h6_5161	18163.0	23183.85	389804	008000	30	regular
_h6_1706	24050.07	17630.65	-1	000	10	regular
_h6_1707	25804.02	14570.75	189638	8F00FF	30	regular
_h6_1711	19996.24	19008.79	268482	B8860B	30	regular
_h6_1710	25197.59	15187.74	189638	8F00FF	30	regular
_h6_1718	20805.42	13288.12	-1	000	10	regular
_h6_1713	21954.09	19937.35	-1	000	10	regular
_h6_1712	32490.72	13573.93	276789	8B008B	30	regular
_h6_1717	23676.72	21298.28	399708	7FFFD4	30	regular
_h6_1716	26308.17	15372.8	189638	8F00FF	30	regular
_h6_1715	26558.0	13131.69	189638	8F00FF	30	regular
_h6_1714	24649.24	15382.15	189638	8F00FF	30	regular
_h6_1719	26137.99	16596.61	189638	8F00FF	30	regular
_h6_1724	31431.4	17961.5	138195	EEDC82	30	regular
_h6_4742	18830.79	22982.88	389804	008000	30	regular
_h6_1722	24535.89	15858.19	189638	8F00FF	30	regular
_h6_5395	21909.01	26877.13	-1	000	10	regular
_h6_1720	25799.1	14575.73	189638	8F00FF	30	regular
_h6_1728	26749.94	12225.11	189638	8F00FF	30	regular
_h6_4672	22522.43	21413.27	399708	7FFFD4	30	regular
_h6_1733	26394.75	14188.59	189638	8F00FF	30	regular
_h6_1734	24934.97	19964.18	399708	7FFFD4	30	regular
_h6_1735	8671.73	26665.15	-1	000	10	regular
_h6_1737	31770.68	13845.91	276789	8B008B	30	regular
_h6_1736	31780.63	13817.59	276789	8B008B	30	regular
_h6_1739	26386.1	14579.5	189638	8F00FF	30	regular
_h6_1738	22397.04	10949.14	-1	000	10	regular
_h6_5593	14934.14	26403.44	389804	008000	30	regular
_h6_1741	26256.99	14398.16	189638	8F00FF	30	regular
_h6_4605	31918.26	19273.8	138195	EEDC82	30	regular
_h6_4359	19062.2	18422.85	361920	E03C31	30	regular
_h6_4793	19515.05	22537.76	389804	008000	30	regular
_h6_1745	26635.21	13362.01	189638	8F00FF	30	regular
_h6_1746	11081.12	20572.84	-1	000	10	regular
_h6_3686	21646.97	18727.77	268482	B8860B	30	regular
_h6_4998	17222.85	23972.33	389804	008000	30	regular
_h6_4678	19192.74	22826.89	389804	008000	30	regular
_h6_1757	24179.58	21049.15	399708	7FFFD4	30	regular
_h6_1756	7969.42	25978.35	-1	000	10	regular
_h6_1755	25789.26	14585.69	189638	8F00FF	30	regular
_h6_5059	37085.96	18583.25	413190	6E7F80	30	regular
_h6_1768	21092.64	16996.21	17609	4B5320	30	maxLifetime
_h6_1769	23867.23	21211.07	399708	7FFFD4	30	regular
_h6_1762	20226.26	16626.67	361920	E03C31	30	regular
_h6_1763	24079.53	17612.88	-1	000	10	regular
_h6_4995	11735.05	15177.75	-1	000	10	regular
_h6_1771	29679.98	8500.21	-1	000	10	regular
_h6_1779	25880.24	17311.59	189638	8F00FF	30	regular
_h6_5331	12072.83	20397.09	-1	000	10	regular
_h6_1775	21075.71	27461.28	-1	000	10	regular
_h6_1777	23335.5	21345.3	399708	7FFFD4	30	regular
_h6_1780	23328.78	17809.47	268482	B8860B	30	regular
_h6_5185	33576.98	19220.69	-1	000	10	regular
_h6_4673	22643.54	10079.32	-1	000	10	regular
_h6_4476	39361.68	23825.88	262965	FFD300	30	regular
_h6_1785	11792.49	28425.91	365706	7CB9E8	30	regular
_h6_1786	26256.39	15556.61	189638	8F00FF	30	regular
_h6_5359	42191.33	8584.56	-1	000	10	regular
_h6_1788	24622.16	20573.42	399708	7FFFD4	30	regular
_h6_1789	19661.69	20275.1	361920	E03C31	30	regular
_h6_1791	23277.61	17827.33	268482	B8860B	30	regular
_h6_4370	22932.54	19590.41	268482	B8860B	30	regular
_h6_1793	22613.1	16380.34	17609	4B5320	30	maxLifetime
_h6_1800	22221.73	12224.54	-1	000	10	regular
_h6_5087	42571.06	16977.57	465743	0D98BA	30	regular
_h6_1796	25796.46	18295.81	189638	8F00FF	30	regular
_h6_1795	24206.55	21022.05	399708	7FFFD4	30	regular
_h6_1794	18487.33	6669.31	-1	000	10	regular
_h6_3785	18031.31	23228.16	389804	008000	30	regular
_h6_5503	29396.44	19743.77	-1	000	10	regular
_h6_4392	19759.28	15319.37	-1	000	10	regular
_h6_1806	31845.76	4709.33	-1	000	10	regular
_h6_4029	6929.18	24742.95	-1	000	10	regular
_h6_2403	31973.54	19113.73	138195	EEDC82	30	regular
_h6_1808	22840.88	23398.91	-1	000	10	regular
_h6_1814	19043.95	12916.33	-1	000	10	regular
_h6_1815	26402.52	14178.49	189638	8F00FF	30	regular
_h6_1810	13566.24	28089.37	365706	7CB9E8	30	regular
_h6_1811	19349.89	11072.15	-1	000	10	regular
_h6_1812	24211.68	21014.05	399708	7FFFD4	30	regular
_h6_1818	22196.11	17266.2	17609	4B5320	30	maxLifetime
_h6_1819	26277.12	14411.26	189638	8F00FF	30	regular
_h6_5493	12658.79	26614.96	-1	000	10	regular
_h6_1821	21039.74	16988.0	17609	4B5320	30	maxLifetime
_h6_1825	19812.95	20429.26	361920	E03C31	30	regular
_h6_1824	33866.54	27326.66	-1	000	10	regular
_h6_1832	19772.07	21889.72	389804	008000	30	regular
_h6_1833	28077.28	14966.34	-1	000	10	regular
_h6_1830	20837.89	18623.09	268482	B8860B	30	regular
_h6_1831	17178.6	15432.18	294192	560319	30	regular
_h6_1827	28919.58	9337.96	-1	000	10	regular
_h6_4142	10069.68	15171.56	-1	000	10	regular
_h6_1829	29414.41	13706.71	276789	8B008B	30	regular
_h6_1828	21996.27	18252.68	17609	4B5320	30	maxLifetime
_h6_1836	19138.32	16480.79	361920	E03C31	30	regular
_h6_1837	15779.17	15269.54	294192	560319	30	regular
_h6_1834	24050.51	21137.56	399708	7FFFD4	30	regular
_h6_1835	25827.37	14547.1	189638	8F00FF	30	regular
_h6_1843	25265.67	15119.52	189638	8F00FF	30	regular
_h6_1848	21776.7	18739.97	268482	B8860B	30	regular
_h6_1850	26266.21	14404.16	189638	8F00FF	30	regular
_h6_2350	11180.15	29140.58	365706	7CB9E8	30	regular
_h6_1852	26301.58	14431.05	189638	8F00FF	30	regular
_h6_1853	21070.96	16989.27	17609	4B5320	30	maxLifetime
_h6_1854	26108.5	14352.81	189638	8F00FF	30	regular
_h6_5290	26024.75	24034.44	-1	000	10	regular
_h6_1861	25595.57	14790.17	189638	8F00FF	30	regular
_h6_5191	21723.56	19767.01	-1	000	10	regular
_h6_1863	25956.9	14422.84	189638	8F00FF	30	regular
_h6_5046	11251.48	15097.67	-1	000	10	regular
_h6_1858	21568.18	15389.37	-1	000	10	regular
_h6_5156	23530.06	24270.86	-1	000	10	regular
_h6_4803	18018.71	23251.54	389804	008000	30	regular
_h6_5516	18272.86	12319.77	-1	000	10	regular
_h6_3087	26390.83	14615.03	189638	8F00FF	30	regular
_h6_1869	31524.15	25585.44	-1	000	10	regular
_h6_1868	26488.7	14065.43	189638	8F00FF	30	regular
_h6_1867	26170.19	14356.74	189638	8F00FF	30	regular
_h6_4270	29780.47	24060.99	-1	000	10	regular
_h6_4417	26106.36	16220.72	189638	8F00FF	30	regular
_h6_1875	23216.11	21348.41	399708	7FFFD4	30	regular
_h6_3829	33659.97	13314.39	276789	8B008B	30	regular
_h6_5323	20760.25	26587.43	-1	000	10	regular
_h6_5665	34748.75	10360.24	-1	000	10	regular
_h6_1880	25008.12	16963.84	478212	CB4154	30	regular
_h6_1879	19271.96	18331.04	361920	E03C31	30	regular
_h6_5566	14755.59	26651.74	389804	008000	30	regular
_h6_4606	38596.22	10897.89	443801	3D0C02	30	regular
_h6_1891	14664.21	15628.96	-1	000	10	regular
_h6_1894	13559.27	28099.82	365706	7CB9E8	30	regular
_h6_1895	22329.33	17008.43	17609	4B5320	30	maxLifetime
_h6_1892	26105.13	16268.69	189638	8F00FF	30	regular
_h6_3209	22912.09	18432.46	268482	B8860B	30	regular
_h6_1897	23165.49	16477.4	17609	4B5320	30	maxLifetime
_h6_5567	30587.53	6947.72	-1	000	10	regular
_h6_1899	25011.88	19827.58	399708	7FFFD4	30	regular
_h6_1904	26300.44	15052.69	189638	8F00FF	30	regular
_h6_1905	21443.81	15432.69	-1	000	10	regular
_h6_1902	26300.43	16735.91	189638	8F00FF	30	regular
_h6_1903	32498.79	17922.06	138195	EEDC82	30	regular
_h6_1901	22219.78	12450.22	-1	000	10	regular
_h6_1906	22099.13	18720.93	268482	B8860B	30	regular
_h6_1911	22424.17	13741.44	-1	000	10	regular
_h6_1910	19053.04	22897.79	389804	008000	30	regular
_h6_1913	21121.49	26380.07	-1	000	10	regular
_h6_1912	22195.88	17260.22	17609	4B5320	30	maxLifetime
_h6_1907	26310.96	14440.07	189638	8F00FF	30	regular
_h6_1909	26582.34	13990.15	189638	8F00FF	30	regular
_h6_1920	26382.69	14566.43	189638	8F00FF	30	regular
_h6_1918	9900.19	15206.5	-1	000	10	regular
_h6_1917	21277.16	28070.07	-1	000	10	regular
_h6_1916	19496.48	22556.31	389804	008000	30	regular
_h6_5223	22451.1	24557.34	-1	000	10	regular
_h6_1921	19481.92	16704.76	361920	E03C31	30	regular
_h6_3607	26469.27	14056.87	189638	8F00FF	30	regular
_h6_5328	30201.35	8064.99	-1	000	10	regular
_h6_1926	21557.68	15389.91	-1	000	10	regular
_h6_1927	26239.8	15600.62	189638	8F00FF	30	regular
_h6_1928	24937.82	16995.88	478212	CB4154	30	regular
_h6_1933	38955.14	10753.19	443801	3D0C02	30	regular
_h6_1932	14085.22	19744.29	-1	000	10	regular
_h6_1941	27918.99	15117.5	-1	000	10	regular
_h6_5148	7413.36	12560.17	-1	000	10	regular
_h6_4533	18538.2	15657.48	361920	E03C31	30	regular
_h6_1945	33834.75	27314.57	-1	000	10	regular
_h6_1951	18217.42	23142.53	389804	008000	30	regular
_h6_1947	26119.59	16269.03	189638	8F00FF	30	regular
_h6_1948	7792.37	12295.24	-1	000	10	regular
_h6_1949	20313.37	16837.06	361920	E03C31	30	regular
_h6_1954	31573.03	13930.23	276789	8B008B	30	regular
_h6_1950	25805.92	18056.98	189638	8F00FF	30	regular
_h6_1953	25724.1	18670.18	189638	8F00FF	30	regular
_h6_1952	23275.43	17831.99	268482	B8860B	30	regular
_h6_1955	19441.42	16697.26	361920	E03C31	30	regular
_h6_1957	26358.03	14504.79	189638	8F00FF	30	regular
_h6_5044	42423.95	9424.58	-1	000	10	regular
_h6_1958	9725.25	15112.38	-1	000	10	regular
_h6_1964	25526.0	12158.02	-1	000	10	regular
_h6_5635	7026.74	15056.15	-1	000	10	regular
_h6_4980	29058.39	9110.24	-1	000	10	regular
_h6_1962	23558.72	16381.32	17609	4B5320	30	maxLifetime
_h6_1966	26375.55	14212.68	189638	8F00FF	30	regular
_h6_1967	13414.56	12402.54	-1	000	10	regular
_h6_5304	24183.73	17428.69	-1	000	10	regular
_h6_1969	26217.3	15675.76	189638	8F00FF	30	regular
_h6_1973	25739.84	11941.3	-1	000	10	regular
_h6_1972	21449.91	17706.57	17609	4B5320	30	maxLifetime
_h6_4353	32068.97	18496.14	138195	EEDC82	30	regular
_h6_1970	24041.68	15550.04	189638	8F00FF	30	regular
_h6_1977	26122.29	16863.41	189638	8F00FF	30	regular
_h6_1976	26338.21	14473.0	189638	8F00FF	30	regular
_h6_1975	22260.67	17611.93	17609	4B5320	30	maxLifetime
_h6_1979	26448.5	14110.76	189638	8F00FF	30	regular
_h6_1978	24252.41	20982.84	399708	7FFFD4	30	regular
_h6_4588	40500.01	9966.65	443801	3D0C02	30	regular
_h6_1982	25783.77	18430.26	189638	8F00FF	30	regular
_h6_1983	12587.78	25782.06	-1	000	10	regular
_h6_5446	4742.05	10458.92	-1	000	10	regular
_h6_1989	20967.38	27945.33	-1	000	10	regular
_h6_1986	20279.64	16761.7	361920	E03C31	30	regular
_h6_1987	24066.75	17619.15	-1	000	10	regular
_h6_1985	34777.16	13293.84	443801	3D0C02	30	regular
_h6_1991	22601.12	16496.8	17609	4B5320	30	maxLifetime
_h6_1990	23488.51	21387.17	399708	7FFFD4	30	regular
_h6_1993	18035.16	23239.34	389804	008000	30	regular
_h6_1992	19736.67	20272.86	361920	E03C31	30	regular
_h6_4618	32771.56	13497.76	276789	8B008B	30	regular
_h6_2003	26907.12	16776.43	189638	8F00FF	30	regular
_h6_1998	31104.74	14063.06	276789	8B008B	30	regular
_h6_5031	17940.21	23294.73	389804	008000	30	regular
_h6_2001	31927.88	19226.44	138195	EEDC82	30	regular
_h6_1997	26238.85	28380.2	-1	000	10	regular
_h6_4472	34430.11	13291.38	443801	3D0C02	30	regular
_h6_1999	19895.96	13450.33	-1	000	10	regular
_h6_4996	21469.49	21042.19	-1	000	10	regular
_h6_2007	19174.76	11851.53	-1	000	10	regular
_h6_2004	26636.26	13959.91	189638	8F00FF	30	regular
_h6_2005	25261.07	11638.16	-1	000	10	regular
_h6_2008	26345.48	16745.7	189638	8F00FF	30	regular
_h6_4214	31447.96	17989.48	138195	EEDC82	30	regular
_h6_2011	23341.92	16086.38	17609	4B5320	30	maxLifetime
_h6_4317	7227.58	16478.87	-1	000	10	regular
_h6_4621	10107.35	21545.94	-1	000	10	regular
_h6_2014	22328.34	24702.69	-1	000	10	regular
_h6_3840	32349.62	17970.99	138195	EEDC82	30	regular
_h6_2016	19008.93	22916.76	389804	008000	30	regular
_h6_4489	39455.48	10595.64	443801	3D0C02	30	regular
_h6_5632	22086.35	27871.88	-1	000	10	regular
_h6_2025	21871.36	17140.01	17609	4B5320	30	maxLifetime
_h6_2026	26281.05	15056.36	189638	8F00FF	30	regular
_h6_2022	25583.95	14802.28	189638	8F00FF	30	regular
_h6_4427	39892.28	10426.62	443801	3D0C02	30	regular
_h6_2028	26198.73	14371.92	189638	8F00FF	30	regular
_h6_2029	19148.54	17960.71	361920	E03C31	30	regular
_h6_2027	26373.92	14540.92	189638	8F00FF	30	regular
_h6_2035	35517.67	8707.01	-1	000	10	regular
_h6_4914	12406.0	15125.01	294192	560319	30	regular
_h6_2033	25766.49	18523.09	189638	8F00FF	30	regular
_h6_2032	26540.83	12741.93	189638	8F00FF	30	regular
_h6_2038	25630.92	14753.35	189638	8F00FF	30	regular
_h6_2037	22201.07	17351.33	17609	4B5320	30	maxLifetime
_h6_2042	26741.44	16773.48	189638	8F00FF	30	regular
_h6_2043	23339.24	21261.56	399708	7FFFD4	30	regular
_h6_4860	28623.78	9773.79	-1	000	10	regular
_h6_2046	31903.06	19279.94	138195	EEDC82	30	regular
_h6_2047	32459.38	13879.64	276789	8B008B	30	regular
_h6_5657	27341.14	28184.39	528687	8A3324	30	regular
_h6_2045	21970.93	20255.6	-1	000	10	regular
_h6_4938	11824.05	15181.08	-1	000	10	regular
_h6_2058	12560.38	15083.71	294192	560319	30	regular
_h6_2051	19135.12	16487.73	361920	E03C31	30	regular
_h6_2053	26536.94	12677.24	189638	8F00FF	30	regular
_h6_2052	24231.78	16074.65	189638	8F00FF	30	regular
_h6_2055	21431.51	21058.26	361920	E03C31	30	regular
_h6_2054	22465.29	15576.71	-1	000	10	regular
_h6_5195	24858.92	16963.8	478212	CB4154	30	regular
_h6_2060	19140.1	16539.09	361920	E03C31	30	regular
_h6_5541	43974.0	9113.11	-1	000	10	regular
_h6_4342	23026.34	19944.84	-1	000	10	regular
_h6_2064	19130.72	16521.18	361920	E03C31	30	regular
_h6_2070	26524.11	14032.66	189638	8F00FF	30	regular
_h6_2065	26405.85	14173.44	189638	8F00FF	30	regular
_h6_2066	10275.67	21315.57	-1	000	10	regular
_h6_2067	26352.21	14493.71	189638	8F00FF	30	regular
_h6_2068	24027.21	24582.13	-1	000	10	regular
_h6_2073	25821.75	17492.31	189638	8F00FF	30	regular
_h6_4870	20923.64	26810.33	-1	000	10	regular
_h6_5049	27547.13	15467.12	-1	000	10	regular
_h6_2077	24193.96	16098.8	189638	8F00FF	30	regular
_h6_2076	19281.23	16502.22	361920	E03C31	30	regular
_h6_2074	23316.08	14791.16	-1	000	10	regular
_h6_2079	23286.37	14823.02	-1	000	10	regular
_h6_2078	12912.89	12795.37	-1	000	10	regular
_h6_2075	30886.86	5885.24	-1	000	10	regular
_h6_5510	30590.11	7425.68	-1	000	10	regular
_h6_2083	30227.13	17181.05	-1	000	10	regular
_h6_2080	33705.07	19284.2	-1	000	10	regular
_h6_2085	26443.52	12595.75	189638	8F00FF	30	regular
_h6_2088	19562.48	27683.97	-1	000	10	regular
_h6_2089	25854.68	14491.67	189638	8F00FF	30	regular
_h6_2086	28986.22	13618.87	276789	8B008B	30	regular
_h6_2094	11199.69	22474.94	-1	000	10	regular
_h6_4050	20066.1	20632.05	361920	E03C31	30	regular
_h6_2099	26416.71	14156.92	189638	8F00FF	30	regular
_h6_2098	25814.96	18218.54	189638	8F00FF	30	regular
_h6_4692	19653.55	22309.96	389804	008000	30	regular
_h6_2097	24106.05	16147.46	189638	8F00FF	30	regular
_h6_4974	32528.47	20132.86	138195	EEDC82	30	regular
_h6_2103	25577.59	14808.9	189638	8F00FF	30	regular
_h6_2102	26366.69	14522.25	189638	8F00FF	30	regular
_h6_2101	29624.76	13800.57	276789	8B008B	30	regular
_h6_4538	12945.89	13739.71	-1	000	10	regular
_h6_5579	14980.56	26347.92	389804	008000	30	regular
_h6_2110	26124.57	16029.66	189638	8F00FF	30	regular
_h6_2111	21458.06	17708.11	17609	4B5320	30	maxLifetime
_h6_4768	6191.95	23827.94	-1	000	10	regular
_h6_2113	34287.4	13292.25	443801	3D0C02	30	regular
_h6_2114	19138.43	16532.29	361920	E03C31	30	regular
_h6_2116	22231.39	12626.48	-1	000	10	regular
_h6_2115	22427.33	15586.04	-1	000	10	regular
_h6_2998	28083.85	13608.23	189638	8F00FF	30	regular
_h6_2119	22195.6	17253.24	17609	4B5320	30	maxLifetime
_h6_2117	25815.17	16794.77	189638	8F00FF	30	regular
_h6_2121	28943.69	17232.37	-1	000	10	regular
_h6_2120	26384.33	14572.72	189638	8F00FF	30	regular
_h6_2123	12517.54	15097.52	294192	560319	30	regular
_h6_2122	26676.4	12314.38	189638	8F00FF	30	regular
_h6_2125	19022.56	12461.23	-1	000	10	regular
_h6_2124	23536.92	21318.35	399708	7FFFD4	30	regular
_h6_2126	21778.7	21060.87	-1	000	10	regular
_h6_2132	22588.09	16523.55	17609	4B5320	30	maxLifetime
_h6_2130	25050.45	16942.24	478212	CB4154	30	regular
_h6_2131	12820.06	26108.32	-1	000	10	regular
_h6_2134	22196.37	17272.68	17609	4B5320	30	maxLifetime
_h6_4209	22565.07	22043.86	-1	000	10	regular
_h6_4335	16197.35	19377.72	-1	000	10	regular
_h6_2136	19331.09	16676.82	361920	E03C31	30	regular
_h6_2137	26382.81	14202.11	189638	8F00FF	30	regular
_h6_2143	21647.26	21067.22	-1	000	10	regular
_h6_2142	29439.94	24058.65	-1	000	10	regular
_h6_5419	8577.78	15155.21	-1	000	10	regular
_h6_2140	20629.37	16911.18	361920	E03C31	30	regular
_h6_2145	26345.58	14483.72	189638	8F00FF	30	regular
_h6_5502	33329.54	28739.44	508953	1B4D3E	30	regular
_h6_4108	24701.02	20480.43	399708	7FFFD4	30	regular
_h6_2147	30268.0	14077.15	276789	8B008B	30	regular
_h6_4774	14065.49	19757.64	-1	000	10	regular
_h6_2149	26435.37	14128.57	189638	8F00FF	30	regular
_h6_2154	25396.63	19252.67	399708	7FFFD4	30	regular
_h6_2155	25815.0	18152.31	189638	8F00FF	30	regular
_h6_2156	20297.49	17692.88	66505	CB4154	30	regular
_h6_4311	20531.21	20896.4	361920	E03C31	30	regular
_h6_2152	26191.17	15770.38	189638	8F00FF	30	regular
_h6_2153	26376.46	14547.45	189638	8F00FF	30	regular
_h6_2158	26154.8	15882.54	189638	8F00FF	30	regular
_h6_2159	14613.53	15344.36	-1	000	10	regular
_h6_2161	22907.71	16556.57	17609	4B5320	30	maxLifetime
_h6_2164	21080.15	21032.78	361920	E03C31	30	regular
_h6_2165	24161.28	20649.81	399708	7FFFD4	30	regular
_h6_2163	21045.76	16985.56	17609	4B5320	30	maxLifetime
_h6_2162	25025.58	16954.96	478212	CB4154	30	regular
_h6_2169	20623.83	27734.21	-1	000	10	regular
_h6_2168	26442.32	14118.23	189638	8F00FF	30	regular
_h6_2167	20337.17	20792.3	361920	E03C31	30	regular
_h6_2172	30403.9	14136.15	276789	8B008B	30	regular
_h6_4865	22634.66	16622.22	17609	4B5320	30	maxLifetime
_h6_2178	15952.46	7686.7	-1	000	10	regular
_h6_2176	26422.03	14148.84	189638	8F00FF	30	regular
_h6_2177	18674.37	17804.31	361920	E03C31	30	regular
_h6_5188	29664.97	8499.36	-1	000	10	regular
_h6_2175	20320.53	20787.5	361920	E03C31	30	regular
_h6_2186	31909.7	19275.26	138195	EEDC82	30	regular
_h6_2183	26998.47	26920.54	-1	000	10	regular
_h6_2182	26524.59	11812.34	-1	000	10	regular
_h6_2187	27282.75	28656.08	-1	000	10	regular
_h6_2188	26704.48	12273.63	189638	8F00FF	30	regular
_h6_2190	20327.55	17804.2	66505	CB4154	30	regular
_h6_5149	20281.92	17637.59	66505	CB4154	30	regular
_h6_2192	32465.07	15669.29	-1	000	10	regular
_h6_2189	22967.95	18410.05	268482	B8860B	30	regular
_h6_3477	19416.71	18250.24	361920	E03C31	30	regular
_h6_2195	25018.34	16954.93	478212	CB4154	30	regular
_h6_2197	26519.08	12804.16	189638	8F00FF	30	regular
_h6_2198	22633.64	21231.31	399708	7FFFD4	30	regular
_h6_5338	41556.24	9054.68	443801	3D0C02	30	regular
_h6_2205	12553.65	29395.89	-1	000	10	regular
